mes,mes_nombre,grupo_subsidio_referencial,origen,destino,viajes_observados_base_referencial
5,Mayo,subsidio_normal_base,Concepción,El Arenal,1446.0
5,Mayo,subsidio_normal_base,Concepción,El Parque,5727.0
5,Mayo,subsidio_normal_base,Concepción,Higueras,2091.0
5,Mayo,subsidio_normal_base,Concepción,Hito Galvarino,8169.0
5,Mayo,subsidio_normal_base,Concepción,Hualqui,6354.0
5,Mayo,subsidio_normal_base,Concepción,Huinca,11285.0
5,Mayo,subsidio_normal_base,Concepción,Intermodal Coronel,19437.0
5,Mayo,subsidio_normal_base,Concepción,Juan Pablo II,1904.0
5,Mayo,subsidio_normal_base,Concepción,La Leonera,2320.0
5,Mayo,subsidio_normal_base,Concepción,Laguna Quiñenco,16300.0
5,Mayo,subsidio_normal_base,Concepción,Lomas Coloradas,20198.0
5,Mayo,subsidio_normal_base,Concepción,Lorenzo Arenas,484.0
5,Mayo,subsidio_normal_base,Concepción,Los Canelos,21375.0
5,Mayo,subsidio_normal_base,Concepción,Los Cóndores,2648.0
5,Mayo,subsidio_normal_base,Concepción,Manquimávida,2838.0
5,Mayo,subsidio_normal_base,Concepción,Mercado,1432.0
5,Mayo,subsidio_normal_base,Concepción,Pasajero Lota,0.0
5,Mayo,subsidio_normal_base,Concepción,Pedro Medina,1100.0
5,Mayo,subsidio_normal_base,Concepción,UTFSM,1107.0
5,Mayo,subsidio_normal_base,Costa Mar,Alborada,183.0
5,Mayo,subsidio_normal_base,Costa Mar,C. Raúl Silva H.,1488.0
5,Mayo,subsidio_normal_base,Costa Mar,Chiguayante,277.0
5,Mayo,subsidio_normal_base,Costa Mar,Concepcion Centro,0.0
5,Mayo,subsidio_normal_base,Costa Mar,Concepción,12407.0
5,Mayo,subsidio_normal_base,Costa Mar,Costa Mar,447.0
5,Mayo,subsidio_normal_base,Costa Mar,Cristo Redentor,2337.0
5,Mayo,subsidio_normal_base,Costa Mar,Diagonal Biobío,2177.0
5,Mayo,subsidio_normal_base,Costa Mar,El Arenal,307.0
5,Mayo,subsidio_normal_base,Costa Mar,El Parque,722.0
5,Mayo,subsidio_normal_base,Costa Mar,Higueras,372.0
5,Mayo,subsidio_normal_base,Costa Mar,Hito Galvarino,1251.0
5,Mayo,subsidio_normal_base,Costa Mar,Hualqui,185.0
5,Mayo,subsidio_normal_base,Costa Mar,Huinca,1499.0
5,Mayo,subsidio_normal_base,Costa Mar,Intermodal Coronel,3424.0
5,Mayo,subsidio_normal_base,Costa Mar,Juan Pablo II,2720.0
5,Mayo,subsidio_normal_base,Costa Mar,La Leonera,220.0
5,Mayo,subsidio_normal_base,Costa Mar,Laguna Quiñenco,2682.0
5,Mayo,subsidio_normal_base,Costa Mar,Lomas Coloradas,2810.0
5,Mayo,subsidio_normal_base,Costa Mar,Lorenzo Arenas,402.0
5,Mayo,subsidio_normal_base,Costa Mar,Los Canelos,2614.0
5,Mayo,subsidio_normal_base,Costa Mar,Los Cóndores,248.0
5,Mayo,subsidio_normal_base,Costa Mar,Manquimávida,105.0
5,Mayo,subsidio_normal_base,Costa Mar,Mercado,323.0
5,Mayo,subsidio_normal_base,Costa Mar,Pasajero Lota,0.0
5,Mayo,subsidio_normal_base,Costa Mar,Pedro Medina,180.0
5,Mayo,subsidio_normal_base,Costa Mar,UTFSM,442.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Alborada,544.0
5,Mayo,subsidio_normal_base,Cristo Redentor,C. Raúl Silva H.,902.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Chiguayante,128.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Concepcion Centro,0.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Concepción,18770.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Costa Mar,2089.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Cristo Redentor,592.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Diagonal Biobío,1509.0
5,Mayo,subsidio_normal_base,Cristo Redentor,El Arenal,107.0
5,Mayo,subsidio_normal_base,Cristo Redentor,El Parque,1482.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Higueras,184.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Hito Galvarino,1685.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Hualqui,78.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Huinca,499.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Intermodal Coronel,1948.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Juan Pablo II,2836.0
5,Mayo,subsidio_normal_base,Cristo Redentor,La Leonera,79.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Laguna Quiñenco,1586.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Lomas Coloradas,2096.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Lorenzo Arenas,281.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Los Canelos,1559.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Los Cóndores,231.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Manquimávida,60.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Mercado,282.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Pasajero Lota,0.0
5,Mayo,subsidio_normal_base,Cristo Redentor,Pedro Medina,36.0
5,Mayo,subsidio_normal_base,Cristo Redentor,UTFSM,250.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Alborada,692.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,C. Raúl Silva H.,1740.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Chiguayante,221.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Concepcion Centro,0.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Concepción,2489.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Costa Mar,2055.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Cristo Redentor,1456.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Diagonal Biobío,201.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,El Arenal,114.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,El Parque,868.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Higueras,171.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Hito Galvarino,1102.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Hualqui,94.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Huinca,1000.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Intermodal Coronel,2154.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Juan Pablo II,312.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,La Leonera,155.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Laguna Quiñenco,1095.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Lomas Coloradas,2758.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Lorenzo Arenas,87.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Los Canelos,1618.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Los Cóndores,136.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Manquimávida,90.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Mercado,158.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Pasajero Lota,0.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,Pedro Medina,95.0
5,Mayo,subsidio_normal_base,Diagonal Biobío,UTFSM,137.0
5,Mayo,subsidio_normal_base,El Arenal,Alborada,91.0
5,Mayo,subsidio_normal_base,El Arenal,C. Raúl Silva H.,99.0
5,Mayo,subsidio_normal_base,El Arenal,Chiguayante,278.0
5,Mayo,subsidio_normal_base,El Arenal,Concepcion Centro,0.0
5,Mayo,subsidio_normal_base,El Arenal,Concepción,1790.0
5,Mayo,subsidio_normal_base,El Arenal,Costa Mar,277.0
5,Mayo,subsidio_normal_base,El Arenal,Cristo Redentor,108.0
5,Mayo,subsidio_normal_base,El Arenal,Diagonal Biobío,109.0
5,Mayo,subsidio_normal_base,El Arenal,El Arenal,45.0
5,Mayo,subsidio_normal_base,El Arenal,El Parque,116.0
5,Mayo,subsidio_normal_base,El Arenal,Higueras,73.0
5,Mayo,subsidio_normal_base,El Arenal,Hito Galvarino,118.0
5,Mayo,subsidio_normal_base,El Arenal,Hualqui,386.0
5,Mayo,subsidio_normal_base,El Arenal,Huinca,105.0
5,Mayo,subsidio_normal_base,El Arenal,Intermodal Coronel,313.0
5,Mayo,subsidio_normal_base,El Arenal,Juan Pablo II,229.0
5,Mayo,subsidio_normal_base,El Arenal,La Leonera,260.0
5,Mayo,subsidio_normal_base,El Arenal,Laguna Quiñenco,127.0
5,Mayo,subsidio_normal_base,El Arenal,Lomas Coloradas,159.0
5,Mayo,subsidio_normal_base,El Arenal,Lorenzo Arenas,315.0
5,Mayo,subsidio_normal_base,El Arenal,Los Canelos,178.0
5,Mayo,subsidio_normal_base,El Arenal,Los Cóndores,89.0
5,Mayo,subsidio_normal_base,El Arenal,Manquimávida,186.0
5,Mayo,subsidio_normal_base,El Arenal,Mercado,15.0
5,Mayo,subsidio_normal_base,El Arenal,Pasajero Lota,0.0
5,Mayo,subsidio_normal_base,El Arenal,Pedro Medina,140.0
5,Mayo,subsidio_normal_base,El Arenal,UTFSM,172.0
5,Mayo,subsidio_normal_base,El Parque,Alborada,159.0
5,Mayo,subsidio_normal_base,El Parque,C. Raúl Silva H.,578.0
5,Mayo,subsidio_normal_base,El Parque,Chiguayante,151.0
5,Mayo,subsidio_normal_base,El Parque,Concepcion Centro,0.0
5,Mayo,subsidio_normal_base,El Parque,Concepción,6465.0
5,Mayo,subsidio_normal_base,El Parque,Costa Mar,641.0
5,Mayo,subsidio_normal_base,El Parque,Cristo Redentor,1355.0
5,Mayo,subsidio_normal_base,El Parque,Diagonal Biobío,1033.0
5,Mayo,subsidio_normal_base,El Parque,El Arenal,143.0
5,Mayo,subsidio_normal_base,El Parque,El Parque,177.0
5,Mayo,subsidio_normal_base,El Parque,Higueras,188.0
5,Mayo,subsidio_normal_base,El Parque,Hito Galvarino,394.0
5,Mayo,subsidio_normal_base,El Parque,Hualqui,173.0
5,Mayo,subsidio_normal_base,El Parque,Huinca,864.0
5,Mayo,subsidio_normal_base,El Parque,Intermodal Coronel,1509.0
5,Mayo,subsidio_normal_base,El Parque,Juan Pablo II,927.0
5,Mayo,subsidio_normal_base,El Parque,La Leonera,240.0
5,Mayo,subsidio_normal_base,El Parque,Laguna Quiñenco,1595.0
5,Mayo,subsidio_normal_base,El Parque,Lomas Coloradas,1128.0
5,Mayo,subsidio_normal_base,El Parque,Lorenzo Arenas,110.0
5,Mayo,subsidio_normal_base,El Parque,Los Canelos,1400.0
5,Mayo,subsidio_normal_base,El Parque,Los Cóndores,201.0
5,Mayo,subsidio_normal_base,El Parque,Manquimávida,114.0
5,Mayo,subsidio_normal_base,El Parque,Mercado,131.0
5,Mayo,subsidio_normal_base,El Parque,Pasajero Lota,0.0
5,Mayo,subsidio_normal_base,El Parque,Pedro Medina,114.0
5,Mayo,subsidio_normal_base,El Parque,UTFSM,147.0
5,Mayo,subsidio_normal_base,Higueras,Alborada,124.0
5,Mayo,subsidio_normal_base,Higueras,C. Raúl Silva H.,247.0
5,Mayo,subsidio_normal_base,Higueras,Chiguayante,477.0
5,Mayo,subsidio_normal_base,Higueras,Concepcion Centro,0.0
5,Mayo,subsidio_normal_base,Higueras,Concepción,2655.0
5,Mayo,subsidio_normal_base,Higueras,Costa Mar,293.0
5,Mayo,subsidio_normal_base,Higueras,Cristo Redentor,158.0
5,Mayo,subsidio_normal_base,Higueras,Diagonal Biobío,214.0
5,Mayo,subsidio_normal_base,Higueras,El Arenal,85.0
5,Mayo,subsidio_normal_base,Higueras,El Parque,172.0
5,Mayo,subsidio_normal_base,Higueras,Higueras,75.0
5,Mayo,subsidio_normal_base,Higueras,Hito Galvarino,148.0
5,Mayo,subsidio_normal_base,Higueras,Hualqui,508.0
5,Mayo,subsidio_normal_base,Higueras,Huinca,127.0
5,Mayo,subsidio_normal_base,Higueras,Intermodal Coronel,307.0
5,Mayo,subsidio_normal_base,Higueras,Juan Pablo II,269.0
5,Mayo,subsidio_normal_base,Higueras,La Leonera,295.0
5,Mayo,subsidio_normal_base,Higueras,Laguna Quiñenco,224.0
5,Mayo,subsidio_normal_base,Higueras,Lomas Coloradas,400.0
5,Mayo,subsidio_normal_base,Higueras,Lorenzo Arenas,496.0
5,Mayo,subsidio_normal_base,Higueras,Los Canelos,209.0
5,Mayo,subsidio_normal_base,Higueras,Los Cóndores,74.0
5,Mayo,subsidio_normal_base,Higueras,Manquimávida,415.0
5,Mayo,subsidio_normal_base,Higueras,Mercado,266.0
5,Mayo,subsidio_normal_base,Higueras,Pasajero Lota,0.0
5,Mayo,subsidio_normal_base,Higueras,Pedro Medina,295.0
5,Mayo,subsidio_normal_base,Higueras,UTFSM,275.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Alborada,408.0
5,Mayo,subsidio_normal_base,Hito Galvarino,C. Raúl Silva H.,449.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Chiguayante,62.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Concepcion Centro,0.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Concepción,7682.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Costa Mar,1183.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Cristo Redentor,1310.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Diagonal Biobío,946.0
5,Mayo,subsidio_normal_base,Hito Galvarino,El Arenal,101.0
5,Mayo,subsidio_normal_base,Hito Galvarino,El Parque,308.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Higueras,148.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Hito Galvarino,175.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Hualqui,101.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Huinca,640.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Intermodal Coronel,920.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Juan Pablo II,1358.0
5,Mayo,subsidio_normal_base,Hito Galvarino,La Leonera,86.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Laguna Quiñenco,1463.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Lomas Coloradas,758.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Lorenzo Arenas,165.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Los Canelos,920.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Los Cóndores,204.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Manquimávida,81.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Mercado,212.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Pasajero Lota,0.0
5,Mayo,subsidio_normal_base,Hito Galvarino,Pedro Medina,81.0
5,Mayo,subsidio_normal_base,Hito Galvarino,UTFSM,146.0
5,Mayo,subsidio_normal_base,Hualqui,Alborada,102.0
5,Mayo,subsidio_normal_base,Hualqui,C. Raúl Silva H.,108.0
5,Mayo,subsidio_normal_base,Hualqui,Chiguayante,182.0
5,Mayo,subsidio_normal_base,Hualqui,Concepcion Centro,0.0
5,Mayo,subsidio_normal_base,Hualqui,Concepción,4150.0
5,Mayo,subsidio_normal_base,Hualqui,Costa Mar,185.0
5,Mayo,subsidio_normal_base,Hualqui,Cristo Redentor,79.0
5,Mayo,subsidio_normal_base,Hualqui,Diagonal Biobío,117.0
5,Mayo,subsidio_normal_base,Hualqui,El Arenal,336.0
5,Mayo,subsidio_normal_base,Hualqui,El Parque,157.0
5,Mayo,subsidio_normal_base,Hualqui,Higueras,408.0
5,Mayo,subsidio_normal_base,Hualqui,Hito Galvarino,96.0
5,Mayo,subsidio_normal_base,Hualqui,Hualqui,112.0
5,Mayo,subsidio_normal_base,Hualqui,Huinca,36.0
5,Mayo,subsidio_normal_base,Hualqui,Intermodal Coronel,191.0
5,Mayo,subsidio_normal_base,Hualqui,Juan Pablo II,277.0
5,Mayo,subsidio_normal_base,Hualqui,La Leonera,108.0
5,Mayo,subsidio_normal_base,Hualqui,Laguna Quiñenco,44.0
5,Mayo,subsidio_normal_base,Hualqui,Lomas Coloradas,138.0
5,Mayo,subsidio_normal_base,Hualqui,Lorenzo Arenas,493.0
5,Mayo,subsidio_normal_base,Hualqui,Los Canelos,154.0
5,Mayo,subsidio_normal_base,Hualqui,Los Cóndores,445.0
5,Mayo,subsidio_normal_base,Hualqui,Manquimávida,297.0
5,Mayo,subsidio_normal_base,Hualqui,Mercado,514.0
5,Mayo,subsidio_normal_base,Hualqui,Pasajero Lota,0.0
5,Mayo,subsidio_normal_base,Hualqui,Pedro Medina,239.0
5,Mayo,subsidio_normal_base,Hualqui,UTFSM,512.0
5,Mayo,subsidio_normal_base,Huinca,Alborada,264.0
5,Mayo,subsidio_normal_base,Huinca,C. Raúl Silva H.,640.0
5,Mayo,subsidio_normal_base,Huinca,Chiguayante,59.0
5,Mayo,subsidio_normal_base,Huinca,Concepcion Centro,0.0
5,Mayo,subsidio_normal_base,Huinca,Concepción,11660.0
5,Mayo,subsidio_normal_base,Huinca,Costa Mar,1344.0
5,Mayo,subsidio_normal_base,Huinca,Cristo Redentor,408.0
5,Mayo,subsidio_normal_base,Huinca,Diagonal Biobío,1142.0
5,Mayo,subsidio_normal_base,Huinca,El Arenal,87.0
5,Mayo,subsidio_normal_base,Huinca,El Parque,854.0
5,Mayo,subsidio_normal_base,Huinca,Higueras,165.0
5,Mayo,subsidio_normal_base,Huinca,Hito Galvarino,894.0
5,Mayo,subsidio_normal_base,Huinca,Hualqui,43.0
5,Mayo,subsidio_normal_base,Huinca,Huinca,330.0
5,Mayo,subsidio_normal_base,Huinca,Intermodal Coronel,1249.0
5,Mayo,subsidio_normal_base,Huinca,Juan Pablo II,2025.0
5,Mayo,subsidio_normal_base,Huinca,La Leonera,41.0
5,Mayo,subsidio_normal_base,Huinca,Laguna Quiñenco,1191.0
5,Mayo,subsidio_normal_base,Huinca,Lomas Coloradas,1310.0
5,Mayo,subsidio_normal_base,Huinca,Lorenzo Arenas,77.0
5,Mayo,subsidio_normal_base,Huinca,Los Canelos,373.0
5,Mayo,subsidio_normal_base,Huinca,Los Cóndores,99.0
5,Mayo,subsidio_normal_base,Huinca,Manquimávida,33.0
5,Mayo,subsidio_normal_base,Huinca,Mercado,103.0
5,Mayo,subsidio_normal_base,Huinca,Pasajero Lota,0.0
5,Mayo,subsidio_normal_base,Huinca,Pedro Medina,36.0
5,Mayo,subsidio_normal_base,Huinca,UTFSM,126.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Alborada,572.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,C. Raúl Silva H.,1804.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Chiguayante,240.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Concepcion Centro,0.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Concepción,24550.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Costa Mar,3007.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Cristo Redentor,2178.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Diagonal Biobío,2262.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,El Arenal,403.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,El Parque,1467.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Higueras,362.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Hito Galvarino,971.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Hualqui,215.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Huinca,1459.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Intermodal Coronel,424.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Juan Pablo II,3359.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,La Leonera,250.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Laguna Quiñenco,1671.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Lomas Coloradas,2756.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Lorenzo Arenas,175.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Los Canelos,2366.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Los Cóndores,482.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Manquimávida,172.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Mercado,287.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Pasajero Lota,0.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,Pedro Medina,138.0
5,Mayo,subsidio_normal_base,Intermodal Coronel,UTFSM,342.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Alborada,551.0
5,Mayo,subsidio_normal_base,Juan Pablo II,C. Raúl Silva H.,1897.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Chiguayante,199.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Concepcion Centro,0.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Concepción,1706.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Costa Mar,2392.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Cristo Redentor,1980.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Diagonal Biobío,308.0
5,Mayo,subsidio_normal_base,Juan Pablo II,El Arenal,144.0
5,Mayo,subsidio_normal_base,Juan Pablo II,El Parque,728.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Higueras,203.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Hito Galvarino,1160.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Hualqui,277.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Huinca,1303.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Intermodal Coronel,2408.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Juan Pablo II,162.0
5,Mayo,subsidio_normal_base,Juan Pablo II,La Leonera,259.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Laguna Quiñenco,1767.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Lomas Coloradas,3138.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Lorenzo Arenas,62.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Los Canelos,2474.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Los Cóndores,167.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Manquimávida,241.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Mercado,128.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Pasajero Lota,0.0
5,Mayo,subsidio_normal_base,Juan Pablo II,Pedro Medina,192.0
5,Mayo,subsidio_normal_base,Juan Pablo II,UTFSM,133.0
5,Mayo,subsidio_normal_base,La Leonera,Alborada,92.0
5,Mayo,subsidio_normal_base,La Leonera,C. Raúl Silva H.,93.0
5,Mayo,subsidio_normal_base,La Leonera,Chiguayante,117.0
5,Mayo,subsidio_normal_base,La Leonera,Concepcion Centro,0.0
5,Mayo,subsidio_normal_base,La Leonera,Concepción,2034.0
5,Mayo,subsidio_normal_base,La Leonera,Costa Mar,190.0
5,Mayo,subsidio_normal_base,La Leonera,Cristo Redentor,107.0
5,Mayo,subsidio_normal_base,La Leonera,Diagonal Biobío,166.0
5,Mayo,subsidio_normal_base,La Leonera,El Arenal,263.0
5,Mayo,subsidio_normal_base,La Leonera,El Parque,321.0
5,Mayo,subsidio_normal_base,La Leonera,Higueras,259.0
5,Mayo,subsidio_normal_base,La Leonera,Hito Galvarino,132.0
5,Mayo,subsidio_normal_base,La Leonera,Hualqui,299.0
5,Mayo,subsidio_normal_base,La Leonera,Huinca,65.0
5,Mayo,subsidio_normal_base,La Leonera,Intermodal Coronel,205.0
5,Mayo,subsidio_normal_base,La Leonera,Juan Pablo II,345.0
5,Mayo,subsidio_normal_base,La Leonera,La Leonera,53.0
5,Mayo,subsidio_normal_base,La Leonera,Laguna Quiñenco,115.0
5,Mayo,subsidio_normal_base,La Leonera,Lomas Coloradas,255.0
5,Mayo,subsidio_normal_base,La Leonera,Lorenzo Arenas,276.0
5,Mayo,subsidio_normal_base,La Leonera,Los Canelos,125.0
5,Mayo,subsidio_normal_base,La Leonera,Los Cóndores,448.0
5,Mayo,subsidio_normal_base,La Leonera,Manquimávida,29.0
5,Mayo,subsidio_normal_base,La Leonera,Mercado,458.0
5,Mayo,subsidio_normal_base,La Leonera,Pasajero Lota,0.0
5,Mayo,subsidio_normal_base,La Leonera,Pedro Medina,76.0
5,Mayo,subsidio_normal_base,La Leonera,UTFSM,429.0
5,Mayo,subsidio_normal_base,Laguna Quiñenco,Alborada,335.0
5,Mayo,subsidio_normal_base,Laguna Quiñenco,C. Raúl Silva H.,1082.0
5,Mayo,subsidio_normal_base,Laguna Quiñenco,Chiguayante,57.0
5,Mayo,subsidio_normal_base,Laguna Quiñenco,Concepcion Centro,0.0
5,Mayo,subsidio_normal_base,Laguna Quiñenco,Concepción,15949.0
5,Mayo,subsidio_normal_base,Laguna Quiñenco,Costa Mar,2248.0
5,Mayo,subsidio_normal_base,Laguna Quiñenco,Cristo Redentor,1849.0
5,Mayo,subsidio_normal_base,Laguna Quiñenco,Diagonal Biobío,1034.0
5,Mayo,subsidio_normal_base,Laguna Quiñenco,El Arenal,135.0
5,Mayo,subsidio_normal_base,Laguna Quiñenco,El Parque,1385.0
5,Mayo,subsidio_normal_base,Laguna Quiñenco,Higueras,260.0
5,Mayo,subsidio_normal_base,Laguna Quiñenco,Hito Galvarino,1827.0
5,Mayo,subsidio_normal_base,Laguna Quiñenco,Hualqui,71.0
5,Mayo,subsidio_normal_base,Laguna Quiñenco,Huinca,1285.0
5,Mayo,subsidio_normal_base,Laguna Quiñenco,Intermodal Coronel,920.0
5,Mayo,subsidio_normal_base,Laguna Quiñenco,Juan Pablo II,2125.0
5,Mayo,subsidio_normal_base,Laguna Quiñenco,La Leonera,96.0
